1/6/2023,14:00:47,Persona
1/6/2023,14:00:50,Prestamo
1/6/2023,14:00:59,Entrega
1/6/2023,14:01:05,Prestamo
1/6/2023,14:01:07,Persona
1/6/2023,14:01:25,Entrega
1/6/2023,14:01:38,Prestamo
1/6/2023,14:02:45,Prestamo
1/6/2023,14:03:06,Prestamo
1/6/2023,14:03:08,Persona
1/6/2023,14:05:38,Entrega
1/6/2023,14:05:39,Prestamo
1/6/2023,14:06:18,Entrega
1/6/2023,14:06:50,Persona
1/6/2023,14:07:06,Entrega
1/6/2023,14:07:16,Prestamo
1/6/2023,14:07:25,Persona
1/6/2023,14:07:25,Persona
1/6/2023,14:07:27,Prestamo
1/6/2023,14:07:28,Prestamo
1/6/2023,14:08:02,Persona
1/6/2023,14:08:10,Prestamo
1/6/2023,14:08:29,Prestamo
1/6/2023,14:08:31,Prestamo
1/6/2023,14:09:56,Entrega
1/6/2023,14:10:15,Entrega
1/6/2023,14:10:48,Entrega
1/6/2023,14:10:53,Prestamo
1/6/2023,14:11:18,Prestamo
1/6/2023,14:11:50,Prestamo
1/6/2023,14:11:57,Prestamo
1/6/2023,14:11:58,Persona
1/6/2023,14:11:58,Persona
1/6/2023,14:11:59,Persona
1/6/2023,14:12:10,Prestamo
1/6/2023,14:12:40,Prestamo
1/6/2023,14:14:57,Persona
1/6/2023,14:15:00,Prestamo
1/6/2023,14:15:26,Prestamo
1/6/2023,14:16:19,Entrega
1/6/2023,14:16:20,Persona
1/6/2023,14:16:22,Prestamo
1/6/2023,14:16:36,Prestamo
1/6/2023,14:17:01,Entrega
1/6/2023,14:17:09,Persona
1/6/2023,14:17:12,Prestamo
1/6/2023,14:17:33,Prestamo
1/6/2023,14:18:42,Persona
1/6/2023,14:18:44,Prestamo
1/6/2023,14:19:07,Prestamo
1/6/2023,14:19:24,Persona
1/6/2023,14:19:46,Entrega
1/6/2023,14:20:17,Entrega
1/6/2023,14:20:27,Entrega
1/6/2023,14:20:35,Persona
1/6/2023,14:20:37,Prestamo
1/6/2023,14:20:57,Entrega
1/6/2023,14:21:02,Prestamo
1/6/2023,14:21:18,Prestamo
1/6/2023,14:23:22,Persona
1/6/2023,14:23:28,Prestamo
1/6/2023,14:23:40,Prestamo
1/6/2023,14:23:45,Persona
1/6/2023,14:23:59,Prestamo
1/6/2023,14:24:27,Prestamo
1/6/2023,14:24:54,Entrega
1/6/2023,14:26:49,Entrega
1/6/2023,14:28:23,Persona
1/6/2023,14:28:26,Prestamo
1/6/2023,14:28:37,Persona
1/6/2023,14:28:42,Prestamo
1/6/2023,14:28:45,Prestamo
1/6/2023,14:29:01,Prestamo
1/6/2023,14:29:52,Entrega
1/6/2023,14:31:25,Entrega
1/6/2023,14:31:44,Entrega
1/6/2023,14:32:18,Entrega
1/6/2023,14:32:39,Persona
1/6/2023,14:32:40,Prestamo
1/6/2023,14:32:53,Persona
1/6/2023,14:33:05,Prestamo
1/6/2023,14:33:17,Prestamo
1/6/2023,14:34:06,Prestamo
1/6/2023,14:35:41,Entrega
1/6/2023,14:36:09,Entrega
1/6/2023,14:38:40,Entrega
1/6/2023,14:38:56,Persona
1/6/2023,14:38:59,Persona
1/6/2023,14:39:04,Prestamo
1/6/2023,14:39:17,Prestamo
1/6/2023,14:40:15,Persona
1/6/2023,14:40:22,Prestamo
1/6/2023,14:40:39,Prestamo
1/6/2023,14:41:19,Entrega
1/6/2023,14:41:32,Persona
1/6/2023,14:41:34,Prestamo
1/6/2023,14:41:49,Prestamo
1/6/2023,14:41:57,Persona
1/6/2023,14:42:25,Persona
1/6/2023,14:42:27,Prestamo
1/6/2023,14:42:53,Prestamo
1/6/2023,14:44:56,Persona
1/6/2023,14:44:58,Prestamo
1/6/2023,14:45:21,Prestamo
1/6/2023,14:47:51,Entrega
1/6/2023,14:52:17,Persona
1/6/2023,14:52:19,Prestamo
1/6/2023,14:52:19,Persona
1/6/2023,14:52:44,Entrega
1/6/2023,14:53:00,Prestamo
1/6/2023,14:53:39,Entrega
1/6/2023,14:53:47,Prestamo
1/6/2023,14:54:24,Persona
1/6/2023,14:54:40,Entrega
1/6/2023,14:54:40,Prestamo
1/6/2023,14:54:53,Prestamo
1/6/2023,14:55:47,Persona
1/6/2023,14:55:51,Persona
1/6/2023,14:56:17,Entrega
1/6/2023,14:56:18,Persona
1/6/2023,14:56:33,Prestamo
1/6/2023,14:57:05,Prestamo
1/6/2023,14:57:09,Prestamo
1/6/2023,14:57:12,Persona
1/6/2023,14:57:38,Prestamo
1/6/2023,14:57:40,Prestamo
1/6/2023,14:57:43,Prestamo
1/6/2023,14:57:45,Persona
1/6/2023,14:57:51,Prestamo
1/6/2023,14:57:57,Entrega
1/6/2023,14:58:19,Entrega
1/6/2023,14:58:25,Persona
1/6/2023,14:58:39,Prestamo
1/6/2023,14:58:52,Prestamo
1/6/2023,14:59:39,Entrega
1/6/2023,15:01:19,Persona
1/6/2023,15:01:21,Prestamo
1/6/2023,15:01:40,Prestamo
1/6/2023,15:04:26,Persona
1/6/2023,15:04:29,Prestamo
1/6/2023,15:04:49,Prestamo
1/6/2023,15:05:22,Persona
1/6/2023,15:05:24,Persona
1/6/2023,15:05:29,Prestamo
1/6/2023,15:05:30,Persona
1/6/2023,15:05:35,Prestamo
1/6/2023,15:05:37,Prestamo
1/6/2023,15:05:42,Prestamo
1/6/2023,15:06:02,Prestamo
1/6/2023,15:06:59,Persona
1/6/2023,15:07:25,Prestamo
1/6/2023,15:07:54,Prestamo
1/6/2023,15:11:08,Entrega
1/6/2023,15:11:41,Entrega
1/6/2023,15:12:08,Persona
1/6/2023,15:12:13,Prestamo
1/6/2023,15:12:20,Persona
1/6/2023,15:12:34,Entrega
1/6/2023,15:12:50,Prestamo
1/6/2023,15:13:27,Persona
1/6/2023,15:13:29,Persona
1/6/2023,15:13:30,Prestamo
1/6/2023,15:13:47,Prestamo
1/6/2023,15:13:50,Prestamo
1/6/2023,15:14:47,Entrega
1/6/2023,15:14:51,Prestamo
1/6/2023,15:15:46,Entrega
1/6/2023,15:19:02,Entrega
1/6/2023,15:20:35,Persona
1/6/2023,15:20:42,Entrega
1/6/2023,15:20:46,Persona
1/6/2023,15:21:05,Entrega
1/6/2023,15:21:25,Entrega
1/6/2023,15:21:34,Entrega
1/6/2023,15:22:14,Entrega
1/6/2023,15:24:02,Entrega
1/6/2023,15:25:25,Entrega
1/6/2023,15:26:03,Entrega
1/6/2023,15:26:32,Persona
1/6/2023,15:26:35,Prestamo
1/6/2023,15:26:39,Persona
1/6/2023,15:26:45,Prestamo
1/6/2023,15:27:06,Prestamo
1/6/2023,15:27:10,Persona
1/6/2023,15:27:35,Prestamo
1/6/2023,15:27:44,Prestamo
1/6/2023,15:29:34,Persona
1/6/2023,15:29:35,Persona
1/6/2023,15:29:43,Persona
1/6/2023,15:29:43,Persona
1/6/2023,15:29:44,Persona
1/6/2023,15:29:51,Prestamo
1/6/2023,15:30:00,Prestamo
1/6/2023,15:30:04,Prestamo
1/6/2023,15:30:25,Prestamo
1/6/2023,15:30:26,Prestamo
1/6/2023,15:30:34,Prestamo
1/6/2023,15:30:36,Prestamo
1/6/2023,15:30:46,Prestamo
1/6/2023,15:30:47,Prestamo
1/6/2023,15:31:13,Prestamo
1/6/2023,15:31:24,Persona
1/6/2023,15:31:26,Prestamo
1/6/2023,15:31:47,Prestamo
1/6/2023,15:32:14,Persona
1/6/2023,15:32:14,Persona
1/6/2023,15:32:31,Prestamo
1/6/2023,15:32:58,Prestamo
1/6/2023,15:33:23,Persona
1/6/2023,15:33:23,Persona
1/6/2023,15:33:28,Prestamo
1/6/2023,15:33:31,Persona
1/6/2023,15:33:40,Entrega
1/6/2023,15:33:47,Entrega
1/6/2023,15:34:04,Entrega
1/6/2023,15:34:06,Prestamo
1/6/2023,15:34:15,Persona
1/6/2023,15:34:30,Prestamo
1/6/2023,15:34:47,Persona
1/6/2023,15:35:00,Persona
1/6/2023,15:35:01,Prestamo
1/6/2023,15:35:30,Prestamo
1/6/2023,15:35:33,Persona
1/6/2023,15:35:57,Prestamo
1/6/2023,15:36:02,Persona
1/6/2023,15:36:06,Prestamo
1/6/2023,15:36:31,Prestamo
1/6/2023,15:36:32,Persona
1/6/2023,15:36:34,Prestamo
1/6/2023,15:36:36,Persona
1/6/2023,15:36:40,Prestamo
1/6/2023,15:36:41,Prestamo
1/6/2023,15:36:56,Prestamo
1/6/2023,15:37:20,Persona
1/6/2023,15:37:21,Persona
1/6/2023,15:37:27,Persona
1/6/2023,15:37:29,Prestamo
1/6/2023,15:37:45,Persona
1/6/2023,15:38:16,Prestamo
1/6/2023,15:38:29,Prestamo
1/6/2023,15:38:30,Prestamo
1/6/2023,15:39:01,Prestamo
1/6/2023,15:39:14,Persona
1/6/2023,15:39:23,Persona
1/6/2023,15:39:24,Persona
1/6/2023,15:40:46,Persona
1/6/2023,15:44:30,Entrega
1/6/2023,15:44:32,Prestamo
1/6/2023,15:44:49,Prestamo
1/6/2023,15:45:57,Entrega
1/6/2023,15:45:58,Prestamo
1/6/2023,15:46:14,Prestamo
1/6/2023,15:46:59,Persona
1/6/2023,15:47:38,Persona
1/6/2023,15:47:40,Persona
1/6/2023,15:47:45,Persona
1/6/2023,15:48:36,Persona
1/6/2023,15:50:01,Persona
1/6/2023,15:50:03,Persona
1/6/2023,15:50:39,Persona
1/6/2023,15:50:40,Persona
1/6/2023,15:51:32,Entrega
1/6/2023,15:51:34,Prestamo
1/6/2023,15:51:54,Prestamo
1/6/2023,15:52:22,Persona
1/6/2023,15:52:53,Entrega
1/6/2023,15:53:06,Persona
1/6/2023,15:53:07,Entrega
1/6/2023,15:53:08,Prestamo
1/6/2023,15:53:41,Prestamo
1/6/2023,15:55:08,Entrega
1/6/2023,15:55:12,Prestamo
1/6/2023,15:55:26,Prestamo
1/6/2023,15:55:44,Entrega
1/6/2023,15:55:45,Prestamo
1/6/2023,15:56:11,Prestamo
1/6/2023,15:56:50,Persona
1/6/2023,15:57:03,Persona
1/6/2023,15:57:14,Persona
1/6/2023,15:57:43,Persona
1/6/2023,15:57:53,Entrega
1/6/2023,15:58:00,Prestamo
1/6/2023,15:58:30,Prestamo
1/6/2023,15:58:32,Prestamo
1/6/2023,15:59:20,Entrega
1/6/2023,15:59:22,Persona
1/6/2023,15:59:23,Prestamo
1/6/2023,15:59:58,Prestamo
2/6/2023,14:00:38,Prestamo
2/6/2023,14:01:09,Entrega
2/6/2023,14:01:24,Persona
2/6/2023,14:02:00,Prestamo
2/6/2023,14:03:20,Persona
2/6/2023,14:03:36,Prestamo
2/6/2023,14:04:28,Persona
2/6/2023,14:04:59,Persona
2/6/2023,14:05:07,Prestamo
2/6/2023,14:05:53,Prestamo
2/6/2023,14:05:58,Prestamo
2/6/2023,14:06:00,Entrega
2/6/2023,14:06:31,Entrega
2/6/2023,14:06:42,Entrega
2/6/2023,14:07:06,Persona
2/6/2023,14:07:27,Prestamo
2/6/2023,14:08:09,Entrega
2/6/2023,14:08:14,Entrega
2/6/2023,14:08:25,Entrega
2/6/2023,14:08:57,Entrega
2/6/2023,14:13:08,Entrega
2/6/2023,14:13:10,Entrega
2/6/2023,14:13:16,Entrega
2/6/2023,14:13:19,Entrega
2/6/2023,14:14:30,Persona
2/6/2023,14:14:40,Prestamo
2/6/2023,14:16:11,Entrega
2/6/2023,14:16:29,Entrega
2/6/2023,14:17:37,Entrega
2/6/2023,14:17:46,Entrega
2/6/2023,14:19:09,Persona
2/6/2023,14:19:31,Prestamo
2/6/2023,14:21:19,Entrega
2/6/2023,14:22:23,Entrega
2/6/2023,14:25:25,Entrega
2/6/2023,14:25:43,Entrega
2/6/2023,14:25:53,Persona
2/6/2023,14:26:02,Prestamo
2/6/2023,14:26:06,Persona
2/6/2023,14:26:12,Prestamo
2/6/2023,14:26:45,Persona
2/6/2023,14:26:59,Prestamo
2/6/2023,14:27:53,Persona
2/6/2023,14:28:31,Prestamo
2/6/2023,14:31:12,Entrega
2/6/2023,14:32:29,Entrega
2/6/2023,14:32:32,Entrega
2/6/2023,14:33:06,Entrega
2/6/2023,14:33:22,Persona
2/6/2023,14:33:41,Persona
2/6/2023,14:33:46,Prestamo
2/6/2023,14:34:19,Prestamo
2/6/2023,14:34:20,Persona
2/6/2023,14:34:21,Persona
2/6/2023,14:34:22,Persona
2/6/2023,14:34:32,Persona
2/6/2023,14:34:44,Prestamo
2/6/2023,14:34:45,Prestamo
2/6/2023,14:35:34,Prestamo
2/6/2023,14:35:51,Entrega
2/6/2023,14:35:58,Persona
2/6/2023,14:36:16,Prestamo
2/6/2023,14:36:33,Prestamo
2/6/2023,14:39:04,Persona
2/6/2023,14:39:29,Prestamo
2/6/2023,14:40:11,Entrega
2/6/2023,14:40:12,Entrega
2/6/2023,14:40:41,Persona
2/6/2023,14:41:06,Prestamo
2/6/2023,14:42:11,Entrega
2/6/2023,14:43:11,Entrega
2/6/2023,14:43:53,Persona
2/6/2023,14:43:58,Persona
2/6/2023,14:44:07,Prestamo
2/6/2023,14:44:27,Prestamo
2/6/2023,14:46:46,Persona
2/6/2023,14:46:56,Prestamo
2/6/2023,14:47:54,Entrega
2/6/2023,14:47:56,Persona
2/6/2023,14:48:00,Prestamo
2/6/2023,14:49:07,Entrega
2/6/2023,14:49:09,Entrega
2/6/2023,14:50:27,Persona
2/6/2023,14:50:51,Prestamo
2/6/2023,14:52:43,Persona
2/6/2023,14:53:13,Entrega
2/6/2023,14:53:17,Prestamo
2/6/2023,14:56:13,Persona
2/6/2023,14:56:38,Prestamo
2/6/2023,14:57:05,Entrega
2/6/2023,14:59:03,Persona
2/6/2023,14:59:03,Persona
2/6/2023,14:59:19,Prestamo
2/6/2023,14:59:27,Entrega
2/6/2023,14:59:44,Prestamo
2/6/2023,15:02:47,Entrega
2/6/2023,15:02:47,Persona
2/6/2023,15:03:08,Prestamo
2/6/2023,15:05:13,Persona
2/6/2023,15:05:32,Prestamo
2/6/2023,15:05:39,Persona
2/6/2023,15:05:53,Prestamo
2/6/2023,15:06:16,Persona
2/6/2023,15:06:27,Prestamo
2/6/2023,15:07:55,Persona
2/6/2023,15:08:02,Entrega
2/6/2023,15:08:15,Persona
2/6/2023,15:08:15,Persona
2/6/2023,15:08:16,Persona
2/6/2023,15:08:31,Persona
2/6/2023,15:08:55,Persona
2/6/2023,15:08:55,Prestamo
2/6/2023,15:09:04,Prestamo
2/6/2023,15:09:19,Prestamo
2/6/2023,15:09:34,Prestamo
2/6/2023,15:09:49,Prestamo
2/6/2023,15:09:59,Persona
2/6/2023,15:10:12,Prestamo
2/6/2023,15:10:47,Persona
2/6/2023,15:11:03,Prestamo
2/6/2023,15:11:46,Persona
2/6/2023,15:12:01,Prestamo
2/6/2023,15:16:05,Persona
2/6/2023,15:16:16,Persona
2/6/2023,15:16:18,Prestamo
2/6/2023,15:16:47,Prestamo
2/6/2023,15:17:37,Entrega
2/6/2023,15:18:55,Entrega
2/6/2023,15:20:54,Entrega
2/6/2023,15:22:01,Entrega
2/6/2023,15:23:14,Entrega
2/6/2023,15:25:07,Persona
2/6/2023,15:25:08,Persona
2/6/2023,15:25:09,Persona
2/6/2023,15:25:20,Prestamo
2/6/2023,15:25:37,Prestamo
2/6/2023,15:25:59,Prestamo
2/6/2023,15:28:23,Persona
2/6/2023,15:28:51,Prestamo
2/6/2023,15:28:52,Persona
2/6/2023,15:28:54,Persona
2/6/2023,15:29:03,Prestamo
2/6/2023,15:29:26,Prestamo
2/6/2023,15:30:10,Entrega
2/6/2023,15:30:17,Persona
2/6/2023,15:30:41,Prestamo
2/6/2023,15:31:25,Entrega
2/6/2023,15:32:33,Persona
2/6/2023,15:32:57,Prestamo
2/6/2023,15:34:34,Entrega
2/6/2023,15:34:58,Prestamo
2/6/2023,15:37:23,Persona
2/6/2023,15:37:43,Prestamo
2/6/2023,15:39:33,Persona
2/6/2023,15:39:42,Prestamo
2/6/2023,15:40:18,Entrega
2/6/2023,15:40:52,Persona
2/6/2023,15:41:08,Persona
2/6/2023,15:41:17,Prestamo
2/6/2023,15:41:42,Prestamo
2/6/2023,15:42:46,Persona
2/6/2023,15:44:20,Persona
2/6/2023,15:44:53,Persona
2/6/2023,15:45:54,Entrega
2/6/2023,15:46:25,Prestamo
2/6/2023,15:46:26,Entrega
2/6/2023,15:46:57,Prestamo
2/6/2023,15:47:09,Persona
2/6/2023,15:47:22,Entrega
2/6/2023,15:47:35,Prestamo
2/6/2023,15:47:53,Prestamo
2/6/2023,15:48:19,Persona
2/6/2023,15:51:41,Entrega
2/6/2023,15:53:39,Entrega
2/6/2023,15:56:20,Persona
2/6/2023,15:56:20,Persona
2/6/2023,15:56:21,Persona
2/6/2023,15:56:22,Entrega
2/6/2023,15:56:35,Prestamo
6/6/2023,14:00:09,Persona
6/6/2023,14:00:15,Prestamo
6/6/2023,14:00:17,Persona
6/6/2023,14:00:43,Persona
6/6/2023,14:00:56,Prestamo
6/6/2023,14:00:58,Persona
6/6/2023,14:01:01,Descargue
6/6/2023,14:01:26,Prestamo
6/6/2023,14:01:27,Persona
6/6/2023,14:01:31,Descargue
6/6/2023,14:01:34,Descargue
6/6/2023,14:01:36,Entrega
6/6/2023,14:01:52,Entrega
6/6/2023,14:02:20,Persona
6/6/2023,14:02:44,Prestamo
6/6/2023,14:02:46,Persona
6/6/2023,14:02:54,Persona
6/6/2023,14:03:12,Prestamo
6/6/2023,14:03:15,Persona
6/6/2023,14:04:47,Persona
6/6/2023,14:04:56,Entrega
6/6/2023,14:04:57,Persona
6/6/2023,14:06:03,Persona
6/6/2023,14:06:17,Prestamo
6/6/2023,14:06:20,Persona
6/6/2023,14:06:22,Persona
6/6/2023,14:06:29,Entrega
6/6/2023,14:07:13,Entrega
6/6/2023,14:07:21,Persona
6/6/2023,14:07:36,Prestamo
6/6/2023,14:07:43,Persona
6/6/2023,14:08:16,Entrega
6/6/2023,14:08:21,Persona
6/6/2023,14:08:32,Descargue
6/6/2023,14:08:42,Prestamo
6/6/2023,14:08:48,Persona
6/6/2023,14:09:02,Prestamo
6/6/2023,14:09:05,Persona
6/6/2023,14:09:08,Persona
6/6/2023,14:09:32,Cargue
6/6/2023,14:09:34,Prestamo
6/6/2023,14:09:35,Persona
6/6/2023,14:12:29,Entrega
6/6/2023,14:12:51,Persona
6/6/2023,14:13:04,Prestamo
6/6/2023,14:13:04,Persona
6/6/2023,14:13:05,Persona
6/6/2023,14:13:09,Prestamo
6/6/2023,14:13:11,Persona
6/6/2023,14:13:22,Persona
6/6/2023,14:13:36,Prestamo
6/6/2023,14:13:40,Entrega
6/6/2023,14:13:40,Persona
6/6/2023,14:15:20,Entrega
6/6/2023,14:16:16,Entrega
6/6/2023,14:17:40,Entrega
6/6/2023,14:17:50,Entrega
6/6/2023,14:18:32,Entrega
6/6/2023,14:18:40,Persona
6/6/2023,14:18:50,Prestamo
6/6/2023,14:18:52,Persona
6/6/2023,14:20:32,Descargue
6/6/2023,14:20:36,Persona
6/6/2023,14:20:57,Prestamo
6/6/2023,14:21:03,Persona
6/6/2023,14:23:04,Entrega
6/6/2023,14:24:44,Entrega
6/6/2023,14:26:02,Persona
6/6/2023,14:26:13,Entrega
6/6/2023,14:26:40,Persona
6/6/2023,14:27:09,Prestamo
6/6/2023,14:27:17,Persona
6/6/2023,14:27:32,Persona
6/6/2023,14:27:46,Entrega
6/6/2023,14:28:15,Prestamo
6/6/2023,14:28:17,Persona
6/6/2023,14:28:20,Persona
6/6/2023,14:28:35,Prestamo
6/6/2023,14:28:43,Persona
6/6/2023,14:28:50,Entrega
6/6/2023,14:29:28,Entrega
6/6/2023,14:29:28,Entrega
6/6/2023,14:30:16,Persona
6/6/2023,14:30:27,Prestamo
6/6/2023,14:30:42,Descargue
6/6/2023,14:30:45,Persona
6/6/2023,14:31:33,Persona
6/6/2023,14:32:00,Prestamo
6/6/2023,14:32:03,Persona
6/6/2023,14:33:31,Persona
6/6/2023,14:33:40,Prestamo
6/6/2023,14:33:50,Persona
6/6/2023,14:34:37,Entrega
6/6/2023,14:35:01,Recibir
6/6/2023,14:35:50,Persona
6/6/2023,14:35:51,Prestamo
6/6/2023,14:35:51,Descargue
6/6/2023,14:35:56,Persona
6/6/2023,14:36:00,Entrega
6/6/2023,14:37:32,Entrega
6/6/2023,14:37:50,Persona
6/6/2023,14:38:12,Prestamo
6/6/2023,14:38:13,Persona
6/6/2023,14:38:18,Persona
6/6/2023,14:38:24,Prestamo
6/6/2023,14:38:28,Persona
6/6/2023,14:38:57,Entrega
6/6/2023,14:41:28,Entrega
6/6/2023,14:47:19,Persona
6/6/2023,14:47:52,Prestamo
6/6/2023,14:47:57,Persona
6/6/2023,14:48:35,Prestamo
6/6/2023,14:48:50,Persona
6/6/2023,14:48:51,Entrega
6/6/2023,14:49:01,Entrega
6/6/2023,14:51:51,Entrega
6/6/2023,14:54:26,Persona
6/6/2023,14:54:44,Prestamo
6/6/2023,14:54:47,Persona
6/6/2023,14:56:46,Persona
6/6/2023,14:56:54,Prestamo
6/6/2023,14:57:01,Persona
6/6/2023,14:59:01,Entrega
6/6/2023,14:59:03,Persona
6/6/2023,14:59:37,Prestamo
6/6/2023,14:59:42,Persona
6/6/2023,14:59:45,Persona
6/6/2023,14:59:52,Prestamo
6/6/2023,14:59:54,Persona
6/6/2023,15:01:07,Persona
6/6/2023,15:01:08,Persona
6/6/2023,15:01:09,Prestamo
6/6/2023,15:01:09,Persona
6/6/2023,15:01:12,Prestamo
6/6/2023,15:01:13,Persona
6/6/2023,15:07:28,Persona
6/6/2023,15:07:46,Prestamo
6/6/2023,15:07:50,Persona
6/6/2023,15:08:29,Persona
6/6/2023,15:08:51,Prestamo
6/6/2023,15:08:59,Persona
6/6/2023,15:10:22,Entrega
6/6/2023,15:11:31,Persona
6/6/2023,15:11:31,Persona
6/6/2023,15:12:11,Persona
6/6/2023,15:12:11,Persona
6/6/2023,15:12:15,Prestamo
6/6/2023,15:12:17,Prestamo
6/6/2023,15:12:17,Entrega
6/6/2023,15:12:30,Persona
6/6/2023,15:12:30,Persona
6/6/2023,15:12:31,Prestamo
6/6/2023,15:12:32,Prestamo
6/6/2023,15:12:32,Persona
6/6/2023,15:12:57,Entrega
6/6/2023,15:14:36,Entrega
6/6/2023,15:14:38,Persona
6/6/2023,15:15:21,Prestamo
6/6/2023,15:15:22,Persona
6/6/2023,15:15:31,Entrega
6/6/2023,15:17:41,Entrega
6/6/2023,15:19:32,Persona
6/6/2023,15:19:32,Persona
6/6/2023,15:19:44,Prestamo
6/6/2023,15:19:46,Persona
6/6/2023,15:20:06,Prestamo
6/6/2023,15:20:13,Persona
6/6/2023,15:20:43,Persona
6/6/2023,15:21:11,Prestamo
6/6/2023,15:21:13,Persona
6/6/2023,15:24:07,Persona
6/6/2023,15:24:15,Prestamo
6/6/2023,15:24:25,Persona
6/6/2023,15:24:29,Persona
6/6/2023,15:24:29,Persona
6/6/2023,15:25:09,Prestamo
6/6/2023,15:25:16,Persona
6/6/2023,15:25:19,Prestamo
6/6/2023,15:25:20,Persona
6/6/2023,15:29:08,Persona
6/6/2023,15:29:30,Prestamo
6/6/2023,15:29:33,Persona
6/6/2023,15:29:59,Persona
6/6/2023,15:30:02,Descargue
6/6/2023,15:30:06,Persona
6/6/2023,15:30:07,Persona
6/6/2023,15:30:34,Prestamo
6/6/2023,15:30:40,Prestamo
6/6/2023,15:30:41,Persona
6/6/2023,15:30:43,Persona
6/6/2023,15:31:53,Persona
6/6/2023,15:32:03,Prestamo
6/6/2023,15:32:04,Persona
6/6/2023,15:32:05,Entrega
6/6/2023,15:33:54,Persona
6/6/2023,15:34:07,Prestamo
6/6/2023,15:34:09,Persona
6/6/2023,15:34:14,Entrega
6/6/2023,15:37:44,Persona
6/6/2023,15:37:50,Persona
6/6/2023,15:37:51,Persona
6/6/2023,15:37:58,Prestamo
6/6/2023,15:37:59,Persona
6/6/2023,15:38:10,Prestamo
6/6/2023,15:38:10,Persona
6/6/2023,15:38:28,Persona
6/6/2023,15:38:35,Prestamo
6/6/2023,15:38:35,Persona
6/6/2023,15:39:00,Persona
6/6/2023,15:39:01,Persona
6/6/2023,15:39:01,Persona
6/6/2023,15:39:02,Persona
6/6/2023,15:39:30,Prestamo
6/6/2023,15:39:30,Persona
6/6/2023,15:40:04,Prestamo
6/6/2023,15:40:05,Persona
6/6/2023,15:40:50,Persona
6/6/2023,15:40:50,Persona
6/6/2023,15:41:45,Entrega
6/6/2023,15:41:47,Entrega
6/6/2023,15:41:58,Prestamo
6/6/2023,15:42:26,Persona
6/6/2023,15:42:27,Persona
6/6/2023,15:42:28,Persona
6/6/2023,15:43:15,Persona
6/6/2023,15:44:20,Persona
6/6/2023,15:44:24,Persona
6/6/2023,15:45:00,Persona
